order_id,order_date,sku,product_name,category,color,size,unit_price,quantity,revenue
25127,2023-10-29 11:32:48,JACKET-001,Denim Jacket,Outerwear,Pink,XL,76.79,1,76.79
25127,2023-10-29 11:32:48,SHIRT-001,Classic Dress Shirt,Tops,Green,XL,58.66,1,58.66
25128,2023-10-29 12:25:32,SWEATER-001,Cable Knit Sweater,Tops,Beige,L,93.74,1,93.74
25128,2023-10-29 12:25:32,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,S,75.66,3,226.98
25129,2023-10-29 09:02:04,SHORTS-001,Chino Shorts,Bottoms,Red,S,32.32,1,32.32
25130,2023-10-29 19:14:20,SWEATER-001,Cable Knit Sweater,Tops,White,One Size,84.72,1,84.72
25131,2023-10-29 13:00:05,JEANS-001,Slim Fit Denim Jeans,Bottoms,Red,S,68.32,2,136.64
25132,2023-10-30 09:22:20,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,S,25.4,1,25.4
25132,2023-10-30 09:22:20,SWEATER-001,Cable Knit Sweater,Tops,Brown,M,82.5,1,82.5
25133,2023-10-30 14:08:23,SWEATER-001,Cable Knit Sweater,Tops,Blue,XS,88.12,1,88.12
25134,2023-10-30 10:29:08,DRESS-001,Summer Maxi Dress,Dresses,Pink,XS,56.32,1,56.32
25134,2023-10-30 10:29:08,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Black,One Size,24.35,1,24.35
25134,2023-10-30 10:29:08,JACKET-001,Denim Jacket,Outerwear,White,L,95.09,1,95.09
25134,2023-10-30 10:29:08,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,XS,31.13,3,93.39
25135,2023-10-30 18:50:22,DRESS-001,Summer Maxi Dress,Dresses,Navy,M,73.05,3,219.14999999999998
25136,2023-10-30 15:56:41,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,27.6,1,27.6
25137,2023-10-30 20:41:59,SWEATER-001,Cable Knit Sweater,Tops,Beige,One Size,66.58,1,66.58
25137,2023-10-30 20:41:59,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,S,49.14,1,49.14
25138,2023-10-30 09:44:29,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,White,L,24.11,1,24.11
25139,2023-10-30 11:55:45,DRESS-001,Summer Maxi Dress,Dresses,Black,One Size,60.94,1,60.94
25140,2023-10-30 11:09:04,SHORTS-001,Chino Shorts,Bottoms,Blue,XS,34.16,1,34.16
25141,2023-10-30 18:38:21,DRESS-001,Summer Maxi Dress,Dresses,Beige,XXL,68.0,1,68.0
25141,2023-10-30 18:38:21,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,34.0,1,34.0
25142,2023-10-30 09:37:22,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,M,32.62,1,32.62
25142,2023-10-30 09:37:22,SWEATER-001,Cable Knit Sweater,Tops,White,S,64.43,1,64.43
25142,2023-10-30 09:37:22,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,White,XL,31.94,1,31.94
25143,2023-10-30 09:33:17,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,32.81,1,32.81
25143,2023-10-30 09:33:17,SWEATER-001,Cable Knit Sweater,Tops,Brown,XL,79.92,1,79.92
25143,2023-10-30 09:33:17,SHORTS-001,Chino Shorts,Bottoms,White,L,38.89,1,38.89
25143,2023-10-30 09:33:17,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,One Size,78.57,1,78.57
25144,2023-10-30 09:05:22,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,One Size,66.26,1,66.26
25144,2023-10-30 09:05:22,SWEATER-001,Cable Knit Sweater,Tops,Pink,XXL,78.46,1,78.46
25145,2023-10-30 12:23:04,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,One Size,42.51,1,42.51
25145,2023-10-30 12:23:04,DRESS-001,Summer Maxi Dress,Dresses,Blue,M,58.36,1,58.36
25146,2023-10-30 14:02:16,SKIRT-001,A-Line Midi Skirt,Bottoms,Blue,S,51.35,1,51.35
25147,2023-10-30 09:08:23,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,S,92.48,1,92.48
25148,2023-10-30 19:54:38,DRESS-001,Summer Maxi Dress,Dresses,Brown,L,56.98,3,170.94
25149,2023-10-30 21:47:47,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,M,41.97,3,125.91
25150,2023-10-30 19:22:39,SWEATER-001,Cable Knit Sweater,Tops,Beige,One Size,74.3,1,74.3
25150,2023-10-30 19:22:39,HOODIE-001,Premium Zip Hoodie,Outerwear,Beige,XL,57.36,1,57.36
25150,2023-10-30 19:22:39,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,M,60.25,1,60.25
25150,2023-10-30 19:22:39,DRESS-001,Summer Maxi Dress,Dresses,Green,M,74.42,1,74.42
25151,2023-10-30 21:50:25,SHIRT-001,Classic Dress Shirt,Tops,White,L,50.82,1,50.82
25152,2023-10-30 10:29:17,SHIRT-001,Classic Dress Shirt,Tops,Blue,S,45.97,1,45.97
25152,2023-10-30 10:29:17,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,S,73.16,1,73.16
25152,2023-10-30 10:29:17,DRESS-001,Summer Maxi Dress,Dresses,Gray,S,64.77,1,64.77
25153,2023-10-30 21:32:16,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,One Size,38.27,1,38.27
25154,2023-10-30 13:43:10,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,31.64,2,63.28
25154,2023-10-30 13:43:10,JACKET-001,Denim Jacket,Outerwear,Beige,XL,95.69,1,95.69
25154,2023-10-30 13:43:10,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,XXL,88.02,1,88.02
25155,2023-10-30 10:15:53,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,S,73.2,1,73.2
25156,2023-10-30 16:33:21,JACKET-001,Denim Jacket,Outerwear,Navy,M,77.34,1,77.34
25157,2023-10-30 19:19:08,SWEATER-001,Cable Knit Sweater,Tops,Brown,M,92.12,1,92.12
25158,2023-10-31 13:33:30,SHORTS-001,Chino Shorts,Bottoms,Blue,S,33.08,1,33.08
25159,2023-10-31 11:07:19,SHIRT-001,Classic Dress Shirt,Tops,Brown,XS,45.25,1,45.25
25159,2023-10-31 11:07:19,SKIRT-001,A-Line Midi Skirt,Bottoms,Gray,XS,47.74,1,47.74
25160,2023-10-31 13:55:14,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,XS,64.15,1,64.15
25161,2023-10-31 20:35:47,DRESS-001,Summer Maxi Dress,Dresses,Navy,M,63.97,1,63.97
25161,2023-10-31 20:35:47,SHIRT-001,Classic Dress Shirt,Tops,Brown,One Size,54.73,1,54.73
25162,2023-10-31 16:51:23,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,S,80.41,1,80.41
25162,2023-10-31 16:51:23,SHORTS-001,Chino Shorts,Bottoms,Gray,S,28.76,1,28.76
25163,2023-10-31 14:43:24,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Red,XL,23.3,1,23.3
25164,2023-10-31 21:10:58,SHORTS-001,Chino Shorts,Bottoms,Black,S,29.02,1,29.02
25165,2023-10-31 10:03:50,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,XS,64.92,1,64.92
25165,2023-10-31 10:03:50,DRESS-001,Summer Maxi Dress,Dresses,Red,S,74.22,1,74.22
25166,2023-10-31 17:28:07,SWEATER-001,Cable Knit Sweater,Tops,Brown,XXL,68.7,1,68.7
25166,2023-10-31 17:28:07,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,33.14,1,33.14
25167,2023-10-31 19:11:28,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,L,29.55,3,88.65
25168,2023-10-31 19:08:04,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,XS,44.15,3,132.45
25169,2023-10-31 12:54:59,HOODIE-001,Premium Zip Hoodie,Outerwear,Navy,XL,80.02,1,80.02
25169,2023-10-31 12:54:59,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,S,68.52,1,68.52
25170,2023-10-31 17:41:22,JEANS-001,Slim Fit Denim Jeans,Bottoms,Navy,One Size,83.58,1,83.58
25171,2023-10-31 13:28:31,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,S,84.48,1,84.48
25172,2023-10-31 15:25:04,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,S,86.04,1,86.04
25173,2023-10-31 18:41:15,ACCESSORY-001,Leather Belt,Accessories,Red,One Size,31.07,1,31.07
25173,2023-10-31 18:41:15,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,25.18,1,25.18
25173,2023-10-31 18:41:15,JEANS-001,Slim Fit Denim Jeans,Bottoms,Beige,One Size,90.22,1,90.22
25174,2023-10-31 14:12:55,SHIRT-001,Classic Dress Shirt,Tops,Beige,L,59.18,1,59.18
25175,2023-10-31 18:23:06,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,L,45.04,3,135.12
25176,2023-10-31 21:37:34,SKIRT-001,A-Line Midi Skirt,Bottoms,Black,XS,47.97,3,143.91
25177,2023-10-31 15:04:04,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,One Size,23.56,1,23.56
25177,2023-10-31 15:04:04,SHORTS-001,Chino Shorts,Bottoms,Beige,M,32.7,1,32.7
25178,2023-10-31 20:18:58,SWEATER-001,Cable Knit Sweater,Tops,Beige,S,93.16,1,93.16
25178,2023-10-31 20:18:58,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Pink,S,21.97,1,21.97
25178,2023-10-31 20:18:58,SWEATER-001,Cable Knit Sweater,Tops,Green,XXL,94.94,1,94.94
25179,2023-10-31 12:24:46,ACCESSORY-001,Leather Belt,Accessories,Brown,One Size,29.25,1,29.25
25180,2023-10-31 15:43:26,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,L,67.82,3,203.45999999999998
25180,2023-10-31 15:43:26,SHORTS-001,Chino Shorts,Bottoms,White,XXL,38.7,1,38.7
25181,2023-10-31 21:15:12,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Green,S,28.02,1,28.02
25181,2023-10-31 21:15:12,SHIRT-001,Classic Dress Shirt,Tops,Gray,One Size,51.15,1,51.15
25181,2023-10-31 21:15:12,DRESS-001,Summer Maxi Dress,Dresses,Pink,One Size,68.12,1,68.12
25182,2023-10-31 20:24:51,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,37.91,1,37.91
25183,2023-10-31 09:22:03,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,XL,44.76,1,44.76
25184,2023-10-31 11:00:54,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,XS,67.43,3,202.29000000000002
25184,2023-10-31 11:00:54,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,36.22,3,108.66
25184,2023-10-31 11:00:54,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,M,42.19,1,42.19
25184,2023-10-31 11:00:54,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,M,89.15,1,89.15
25185,2023-10-31 17:37:20,SHIRT-001,Classic Dress Shirt,Tops,Pink,L,46.36,1,46.36
25185,2023-10-31 17:37:20,SWEATER-001,Cable Knit Sweater,Tops,Beige,XS,97.67,1,97.67
25185,2023-10-31 17:37:20,DRESS-001,Summer Maxi Dress,Dresses,Gray,S,67.36,3,202.07999999999998
25186,2023-10-31 20:38:52,SHIRT-001,Classic Dress Shirt,Tops,Black,S,45.14,1,45.14
25186,2023-10-31 20:38:52,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Blue,L,24.04,1,24.04
25187,2023-10-31 16:01:11,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,S,78.56,1,78.56
25187,2023-10-31 16:01:11,SKIRT-001,A-Line Midi Skirt,Bottoms,Pink,S,46.55,1,46.55
25187,2023-10-31 16:01:11,SKIRT-001,A-Line Midi Skirt,Bottoms,Pink,S,38.1,2,76.2
25188,2023-10-31 13:08:52,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,26.59,2,53.18
25189,2023-11-01 16:20:46,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,40.14,1,40.14
25189,2023-11-01 16:20:46,DRESS-001,Summer Maxi Dress,Dresses,Pink,,58.56,1,58.56
25189,2023-11-01 16:20:46,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,S,62.76,1,62.76
25189,2023-11-01 16:20:46,SWEATER-001,Cable Knit Sweater,Tops,,L,73.9,1,73.9
25190,2023-11-01 15:33:34,JACKET-001,Denim Jacket,Outerwear,Green,M,106.55,1,106.55
25190,2023-11-01 15:33:34,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,M,45.65,3,136.95
25191,2023-11-01 11:11:10,SHORTS-001,Chino Shorts,Bottoms,Black,L,29.15,1,29.15
25191,2023-11-01 11:11:10,HOODIE-001,Premium Zip Hoodie,Outerwear,Beige,XXL,78.94,1,78.94
25192,2023-11-01 16:38:20,SHORTS-001,Chino Shorts,Bottoms,Beige,XL,42.53,1,42.53
25193,2023-11-01 16:36:55,SHIRT-001,Classic Dress Shirt,Tops,Red,L,66.59,1,66.59
25194,2023-11-01 21:35:11,SWEATER-001,Cable Knit Sweater,Tops,Pink,One Size,92.43,1,92.43
25194,2023-11-01 21:35:11,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Pink,XXL,25.66,1,25.66
25195,2023-11-01 19:31:02,JACKET-001,Denim Jacket,Outerwear,Red,S,95.22,2,190.44
25195,2023-11-01 19:31:02,JACKET-001,Denim Jacket,Outerwear,Brown,S,87.71,1,87.71
25196,2023-11-01 10:16:17,SHIRT-001,Classic Dress Shirt,Tops,Navy,XS,70.34,1,70.34
25197,2023-11-01 14:14:15,SHORTS-001,Chino Shorts,Bottoms,Green,XS,31.87,1,31.87
25197,2023-11-01 14:14:15,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,XXL,29.17,1,29.17
25197,2023-11-01 14:14:15,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,XL,55.27,3,165.81
25198,2023-11-01 19:37:54,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Green,One Size,38.72,2,77.44
25198,2023-11-01 19:37:54,DRESS-001,Summer Maxi Dress,Dresses,Pink,XS,61.65,1,61.65
25198,2023-11-01 19:37:54,HOODIE-001,Premium Zip Hoodie,Outerwear,White,M,62.19,1,62.19
25199,2023-11-01 13:24:19,SWEATER-001,Cable Knit Sweater,Tops,Brown,L,102.32,1,102.32
25200,2023-11-01 16:34:14,JACKET-001,Denim Jacket,Outerwear,Black,XS,91.43,1,91.43
25200,2023-11-01 16:34:14,SHIRT-001,Classic Dress Shirt,Tops,Gray,XL,56.46,1,56.46
25200,2023-11-01 16:34:14,SHORTS-001,Chino Shorts,Bottoms,White,XS,36.04,1,36.04
25201,2023-11-01 13:53:01,JACKET-001,Denim Jacket,Outerwear,Beige,M,77.61,1,77.61
25202,2023-11-01 10:18:06,JACKET-001,Denim Jacket,Outerwear,Blue,XL,103.07,1,103.07
25203,2023-11-01 11:43:31,SWEATER-001,Cable Knit Sweater,Tops,Pink,L,89.66,1,89.66
25203,2023-11-01 11:43:31,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,L,59.2,1,59.2
25203,2023-11-01 11:43:31,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,M,76.48,1,76.48
25203,2023-11-01 11:43:31,DRESS-001,Summer Maxi Dress,Dresses,Pink,XS,70.98,1,70.98
25204,2023-11-01 09:39:45,JACKET-001,Denim Jacket,Outerwear,Pink,One Size,105.04,2,210.08
25205,2023-11-01 12:16:02,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Gray,XS,27.43,1,27.43
25206,2023-11-01 21:38:26,JACKET-001,Denim Jacket,Outerwear,Blue,M,86.92,1,86.92
25207,2023-11-01 19:11:14,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,45.32,1,45.32
25207,2023-11-01 19:11:14,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,29.59,1,29.59
25208,2023-11-01 09:18:29,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,XL,54.21,1,54.21
25209,2023-11-01 17:47:39,JACKET-001,Denim Jacket,Outerwear,Green,XS,112.46,1,112.46
25209,2023-11-01 17:47:39,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,L,88.4,1,88.4
25209,2023-11-01 17:47:39,SHORTS-001,Chino Shorts,Bottoms,White,One Size,49.09,1,49.09
25210,2023-11-01 11:03:42,JACKET-001,Denim Jacket,Outerwear,Pink,L,87.05,1,87.05
25211,2023-11-01 18:29:56,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,XXL,76.42,1,76.42
25211,2023-11-01 18:29:56,SWEATER-001,Cable Knit Sweater,Tops,Pink,L,74.74,1,74.74
25212,2023-11-01 14:19:42,DRESS-001,Summer Maxi Dress,Dresses,Brown,One Size,57.31,1,57.31
25212,2023-11-01 14:19:42,SHORTS-001,Chino Shorts,Bottoms,White,XS,32.64,1,32.64
25212,2023-11-01 14:19:42,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,S,95.3,1,95.3
25213,2023-11-01 19:57:22,DRESS-001,Summer Maxi Dress,Dresses,Red,XXL,63.47,1,63.47
25214,2023-11-01 17:31:05,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,35.2,1,35.2
25215,2023-11-01 20:50:35,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,XS,55.38,1,55.38
25215,2023-11-01 20:50:35,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,XXL,81.88,1,81.88
25215,2023-11-01 20:50:35,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,S,29.79,3,89.37
25215,2023-11-01 20:50:35,SWEATER-001,Cable Knit Sweater,Tops,Pink,L,113.0,1,113.0
25216,2023-11-01 18:47:46,JACKET-001,Denim Jacket,Outerwear,Navy,L,83.72,1,83.72
25217,2023-11-01 16:31:12,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Pink,XS,34.78,2,69.56
25218,2023-11-01 09:30:23,DRESS-001,Summer Maxi Dress,Dresses,Navy,M,61.87,1,61.87
25218,2023-11-01 09:30:23,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,M,88.64,1,88.64
25218,2023-11-01 09:30:23,JEANS-001,Slim Fit Denim Jeans,Bottoms,White,One Size,75.21,2,150.42
25219,2023-11-01 14:16:29,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,42.87,1,42.87
25219,2023-11-01 14:16:29,SHORTS-001,Chino Shorts,Bottoms,Gray,XL,43.23,2,86.46
25219,2023-11-01 14:16:29,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,M,86.35,3,259.04999999999995
25220,2023-11-01 13:21:59,JACKET-001,Denim Jacket,Outerwear,White,XS,77.46,1,77.46
25220,2023-11-01 13:21:59,HOODIE-001,Premium Zip Hoodie,Outerwear,Brown,S,77.76,3,233.28000000000003
25221,2023-11-01 17:28:59,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,White,XS,37.77,1,37.77
25221,2023-11-01 17:28:59,SWEATER-001,Cable Knit Sweater,Tops,Brown,S,77.98,1,77.98
25222,2023-11-01 20:50:15,DRESS-001,Summer Maxi Dress,Dresses,Red,One Size,61.27,1,61.27
25223,2023-11-01 11:27:58,JACKET-001,Denim Jacket,Outerwear,Navy,L,94.25,1,94.25
25224,2023-11-01 10:52:30,JACKET-001,Denim Jacket,Outerwear,Brown,XL,123.09,2,246.18
25224,2023-11-01 10:52:30,SHIRT-001,Classic Dress Shirt,Tops,Navy,M,69.79,1,69.79
25225,2023-11-01 18:08:24,SHIRT-001,Classic Dress Shirt,Tops,Gray,S,72.39,1,72.39
25226,2023-11-01 17:19:36,SWEATER-001,Cable Knit Sweater,Tops,Brown,XL,83.98,1,83.98
25227,2023-11-01 20:16:49,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,One Size,53.85,2,107.7
25228,2023-11-01 09:37:57,JEANS-001,Slim Fit Denim Jeans,Bottoms,Navy,XXL,112.35,1,112.35
25229,2023-11-01 14:38:19,HOODIE-001,Premium Zip Hoodie,Outerwear,Green,S,91.02,1,91.02
25229,2023-11-01 14:38:19,ACCESSORY-001,Leather Belt,Accessories,Beige,One Size,25.58,1,25.58
25229,2023-11-01 14:38:19,DRESS-001,Summer Maxi Dress,Dresses,Gray,L,63.37,2,126.74
25230,2023-11-01 10:07:39,SHORTS-001,Chino Shorts,Bottoms,Black,One Size,36.38,1,36.38
25231,2023-11-01 14:22:47,SWEATER-001,Cable Knit Sweater,Tops,Blue,L,100.84,1,100.84
25231,2023-11-01 14:22:47,ACCESSORY-001,Leather Belt,Accessories,Gray,,33.51,1,33.51
25232,2023-11-01 19:50:07,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,XXL,111.99,1,111.99
25232,2023-11-01 19:50:07,SKIRT-001,A-Line Midi Skirt,Bottoms,Navy,M,44.61,1,44.61
25233,2023-11-01 18:58:39,ACCESSORY-001,Leather Belt,Accessories,White,One Size,39.63,2,79.26
25233,2023-11-01 18:58:39,JACKET-001,Denim Jacket,Outerwear,Black,L,89.72,1,89.72
25234,2023-11-01 19:59:55,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,S,90.84,1,90.84
25235,2023-11-01 16:53:11,JEANS-001,Slim Fit Denim Jeans,Bottoms,Pink,L,90.88,2,181.76
25235,2023-11-01 16:53:11,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,,L,31.77,1,31.77
25236,2023-11-01 12:38:16,SWEATER-001,Cable Knit Sweater,Tops,Beige,S,76.46,1,76.46
25237,2023-11-01 16:29:22,SHORTS-001,Chino Shorts,Bottoms,Red,One Size,45.04,1,45.04
25237,2023-11-01 16:29:22,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,L,75.94,1,75.94
25237,2023-11-01 16:29:22,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Navy,XXL,30.67,1,30.67
25238,2023-11-01 12:08:32,SWEATER-001,Cable Knit Sweater,Tops,Gray,XL,99.05,1,99.05
25239,2023-11-01 11:48:17,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,S,63.21,1,63.21
25239,2023-11-01 11:48:17,SHIRT-001,Classic Dress Shirt,Tops,Gray,S,77.4,1,77.4
25240,2023-11-01 12:57:05,SKIRT-001,A-Line Midi Skirt,Bottoms,Beige,M,54.63,1,54.63
25241,2023-11-01 11:07:12,ACCESSORY-001,Leather Belt,Accessories,Gray,One Size,32.56,1,32.56
25241,2023-11-01 11:07:12,SHIRT-001,Classic Dress Shirt,Tops,Brown,S,62.33,1,62.33
25242,2023-11-01 14:37:56,ACCESSORY-001,Leather Belt,Accessories,,One Size,37.75,1,37.75
25242,2023-11-01 14:37:56,SKIRT-001,A-Line Midi Skirt,Bottoms,Red,L,56.12,1,56.12
25242,2023-11-01 14:37:56,JACKET-001,Denim Jacket,Outerwear,Black,XS,121.16,1,121.16
25243,2023-11-01 17:34:19,SHORTS-001,Chino Shorts,Bottoms,Brown,XL,38.21,1,38.21
25244,2023-11-01 18:20:30,ACCESSORY-001,Leather Belt,Accessories,Black,One Size,32.55,1,32.55
25245,2023-11-01 20:39:27,DRESS-001,Summer Maxi Dress,Dresses,Pink,M,87.62,1,87.62
25245,2023-11-01 20:39:27,JACKET-001,Denim Jacket,Outerwear,White,L,88.43,1,88.43
25246,2023-11-02 16:33:12,SWEATER-001,Cable Knit Sweater,Tops,Beige,M,81.44,1,81.44
25247,2023-11-02 21:32:44,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Green,One Size,26.9,1,26.9
25247,2023-11-02 21:32:44,SHORTS-001,Chino Shorts,Bottoms,Green,XXL,40.1,1,40.1
25248,2023-11-02 18:34:08,ACCESSORY-001,Leather Belt,Accessories,Navy,One Size,30.59,1,30.59
25249,2023-11-02 11:37:07,JACKET-001,Denim Jacket,Outerwear,Brown,XS,81.71,3,245.13
25250,2023-11-02 09:40:03,SWEATER-001,Cable Knit Sweater,Tops,Navy,S,72.08,1,72.08
25251,2023-11-02 15:55:24,ACCESSORY-001,Leather Belt,Accessories,Green,One Size,41.22,1,41.22
25252,2023-11-02 14:53:47,JEANS-001,Slim Fit Denim Jeans,Bottoms,Blue,XS,111.13,1,111.13
25253,2023-11-02 09:30:29,SHORTS-001,Chino Shorts,Bottoms,Green,XXL,30.02,1,30.02
25253,2023-11-02 09:30:29,DRESS-001,Summer Maxi Dress,Dresses,Blue,L,75.27,1,75.27
25254,2023-11-02 21:29:50,SHORTS-001,Chino Shorts,Bottoms,Navy,L,40.4,1,40.4
25254,2023-11-02 21:29:50,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Beige,M,25.95,1,25.95
25255,2023-11-02 12:36:11,ACCESSORY-001,Leather Belt,Accessories,Blue,One Size,34.22,3,102.66
25256,2023-11-02 16:48:31,JEANS-001,Slim Fit Denim Jeans,Bottoms,Green,L,81.82,1,81.82
25257,2023-11-02 21:32:26,HOODIE-001,Premium Zip Hoodie,Outerwear,Gray,L,94.5,1,94.5
25257,2023-11-02 21:32:26,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,L,100.28,1,100.28
25258,2023-11-02 20:11:35,JACKET-001,Denim Jacket,Outerwear,Blue,M,106.62,1,106.62
25259,2023-11-02 18:13:17,SHORTS-001,Chino Shorts,Bottoms,Gray,L,33.89,1,33.89
25259,2023-11-02 18:13:17,SHORTS-001,Chino Shorts,Bottoms,Pink,One Size,49.42,1,49.42
25260,2023-11-02 17:22:28,SHIRT-001,Classic Dress Shirt,Tops,Green,XL,62.22,1,62.22
25260,2023-11-02 17:22:28,JACKET-001,Denim Jacket,Outerwear,Blue,S,88.54,1,88.54
25260,2023-11-02 17:22:28,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,XS,86.08,1,86.08
25261,2023-11-02 16:26:50,JEANS-001,Slim Fit Denim Jeans,Bottoms,Black,XS,96.55,1,96.55
25262,2023-11-02 12:08:53,HOODIE-001,Premium Zip Hoodie,Outerwear,Red,S,71.61,1,71.61
25263,2023-11-02 18:58:34,SHIRT-001,Classic Dress Shirt,Tops,Black,XS,51.03,1,51.03
25263,2023-11-02 18:58:34,SWEATER-001,Cable Knit Sweater,Tops,Green,M,81.85,1,81.85
25264,2023-11-02 16:11:46,SKIRT-001,A-Line Midi Skirt,Bottoms,Green,L,36.9,1,36.9
25264,2023-11-02 16:11:46,JEANS-001,Slim Fit Denim Jeans,Bottoms,Red,M,116.78,3,350.34000000000003
25264,2023-11-02 16:11:46,JEANS-001,Slim Fit Denim Jeans,Bottoms,Brown,S,88.83,1,88.83
25265,2023-11-02 21:33:44,JACKET-001,Denim Jacket,Outerwear,Navy,XL,87.18,1,87.18
25265,2023-11-02 21:33:44,HOODIE-001,Premium Zip Hoodie,Outerwear,Black,S,96.69,1,96.69
25265,2023-11-02 21:33:44,SWEATER-001,Cable Knit Sweater,Tops,Gray,XL,99.43,1,99.43
25266,2023-11-02 15:37:29,TSHIRT-001,Cotton Crew Neck T-Shirt,Tops,Black,XS,26.4,1,26.4
25267,2023-11-02 11:28:48,JEANS-001,Slim Fit Denim Jeans,Bottoms,Gray,S,69.48,2,138.96
25267,2023-11-02 11:28:48,SHIRT-001,Classic Dress Shirt,Tops,Green,XXL,76.42,2,152.84
25267,2023-11-02 11:28:48,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,One Size,57.92,1,57.92
25268,2023-11-02 19:53:47,SKIRT-001,A-Line Midi Skirt,Bottoms,Brown,XXL,45.3,1,45.3
25268,2023-11-02 19:53:47,DRESS-001,Summer Maxi Dress,Dresses,Blue,M,51.04,1,51.04
